problem_id,experiment_id,subtract_lim,rotate_lim,scale_factor,is_subtract,is_rotate,is_scale,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.h_max,ic.eps_s,ic_eps.max,ic.eps_ration,ic.m0,limo.avg_length_norm,limo.length_mean,limo.ratio_mean,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,"[0.18, 0.07822115797841851, 0.007272172884670114]","[0.09, 0.8154147124661313, 0.0031066146525024207]","[0.13, 0.36818778606286096, 0.007250968328782222]","[0.49, 2.948425133635738e-11, 0.018116713105656136]","[0.19, 0.05390207893129876, 0.008268900038781472]","[0.09, 0.8154147124661313, 0.0019361590588480655]","[0.13, 0.36818778606286096, 0.00554915006538788]","[0.42, 2.749465483696122e-08, 0.01704719994771483]","[0.18, 0.07822115797841851, 0.7572106968336566]","[0.09, 0.8154147124661313, 0.3281919295721848]","[0.13, 0.36818778606286096, 0.7579830121452578]","[0.49, 2.948425133635738e-11, 1.890390946245805]","[0.2, 0.03638428787491733, 0.8577194375352327]","[0.07, 0.9684099261397212, 0.18019158072331523]","[0.13, 0.36818778606286096, 0.5496058959707748]","[0.42, 2.749465483696122e-08, 1.7460985680182728]","[0.17, 0.11119526053829192, 0.017620389115674144]","[0.23, 0.009878183186176536, 0.0828004348359967]","[0.03, 0.9999999999962054, 0.029999999999999916]","[0.12, 0.469506448503778, 0.001169999999999998]","[0.41, 6.617357604827955e-08, 0.008019999999999992]","[0.44, 4.414205948474835e-09, 0.1684135516330011]","[0.7, 9.048888467758296e-24, 0.02340000000000003]","[0.56, 8.771130313572204e-15, 0.016519999999999993]","[0.25, 0.0037294923618311367, 0.031443801316174594]","[0.2, 0.03638428787491733, 0.0061899999999999985]","[0.52, 1.070075869779788e-12, 0.015359999999999988]","[0.48, 8.448372017533173e-11, 0.038094661600351756]","[0.35, 7.850159128072286e-06, 0.01451226697412597]","[0.14, 0.2819416298082479, 0.7171236646703777]","[0.46, 6.422179651064002e-10, 0.08788536467019958]","[0.99, 4.417521386399011e-57, 0.35240541258868335]","[0.98, 4.395433779467016e-55, 0.23217947723420415]","[0.53, 3.35710076793659e-13, 0.022110686897077823]","[0.24, 0.0061340334218580265, 0.012093095975962686]","[0.69, 4.9622936758674526e-23, 0.8819493994220655]","[0.32, 6.281176788972264e-05, 0.013682680540508307]","[0.17, 0.11119526053829192, 0.0025666393516800955]","[0.08, 0.9084105017744525, 0.001801801801801816]","[0.14, 0.2819416298082479, 0.5155977226403494]","[0.12, 0.469506448503778, 0.007007007007007007]","[0.12, 0.469506448503778, 0.002224448897795591]","[0.23, 0.009878183186176536, 0.035785221467044034]","[0.06, 0.9942356257694902, 0.06066473717674577]","[0.18, 0.07822115797841851, 41.5250232669345]","[0.19, 0.05390207893129876, 0.0031649078669186426]","[0.12, 0.469506448503778, 0.0015200097572206684]","[0.1, 0.7020569828664881, 0.004246054395381853]","[0.08, 0.9084105017744525, 0.000829348460869881]","[0.26, 0.002219935934558366, 0.0057019424246873875]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.38, 8.001543644272532e-07, 0.004949127260566729]","[0.24, 0.0061340334218580265, 0.0038287316330357242]"
3.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,"[0.2, 0.03638428787491733, 0.008724397073179273]","[0.15, 0.21117008625127576, 0.006645429084185136]","[0.24, 0.0061340334218580265, 0.012502118502806251]","[0.47, 2.359168035084735e-10, 0.018902691031622194]","[0.22, 0.015577131622877688, 0.01001871781779619]","[0.12, 0.469506448503778, 0.006010650491362225]","[0.21, 0.024055802841094577, 0.011153870964264078]","[0.4, 1.5550790371345692e-07, 0.018395981911691464]","[0.2, 0.03638428787491733, 0.9083886209814913]","[0.15, 0.21117008625127576, 0.6963745674696179]","[0.23, 0.009878183186176536, 1.305042275745177]","[0.47, 2.359168035084735e-10, 1.9724650603962324]","[0.24, 0.0061340334218580265, 1.0249656902975088]","[0.12, 0.469506448503778, 0.6070708144152783]","[0.2, 0.03638428787491733, 1.1380149073954144]","[0.41, 6.617357604827955e-08, 1.8847600331888588]","[0.24, 0.0061340334218580265, 0.023688488796467608]","[0.29, 0.0004117410017938115, 0.08946592869379982]","[0.03, 0.9999999999962054, 0.030000000000000027]","[0.11, 0.5830090612540064, 0.0009699999999999908]","[0.33, 3.211428734211389e-05, 0.006009999999999996]","[0.37, 1.7527190839835072e-06, 0.13561463421551695]","[0.68, 2.6207113475674983e-22, 0.02445000000000003]","[0.59, 1.7671447393730104e-16, 0.018019999999999994]","[0.21, 0.024055802841094577, 0.028261004336171024]","[0.23, 0.009878183186176536, 0.006939999999999992]","[0.48, 8.448372017533173e-11, 0.01573999999999999]","[0.43, 1.1151678185620634e-08, 0.036418505547850456]","[0.43, 1.1151678185620634e-08, 0.018191504990342174]","[0.22, 0.015577131622877688, 1.556719247062524]","[1.0, 2.2087606931995054e-59, 0.8024873722846144]","[1.0, 2.2087606931995054e-59, 1.0871097201262647]","[1.0, 2.2087606931995054e-59, 1.4633537644665375]","[0.56, 8.771130313572204e-15, 0.026128798408079565]","[0.32, 6.281176788972264e-05, 0.01644207647629875]","[0.71, 1.5875242925891747e-24, 0.9085793289004724]","[0.41, 6.617357604827955e-08, 0.01777076876270654]","[0.16, 0.1548386665118475, 0.0023817768471466483]","[0.01, 1.0, 0.00040040040040040064]","[0.17, 0.11119526053829192, 0.5416443636604255]","[0.11, 0.5830090612540064, 0.0064064064064064015]","[0.11, 0.5830090612540064, 0.0025150300601202427]","[0.24, 0.0061340334218580265, 0.042493830010477546]","[0.07, 0.9684099261397212, 0.053232805910000625]","[0.08, 0.9084105017744525, 44.70104849955758]","[0.11, 0.5830090612540064, 0.0021416166654309077]","[0.09, 0.8154147124661313, 0.0007485843549174622]","[0.1, 0.7020569828664881, 0.002868047260693604]","[0.06, 0.9942356257694902, 0.0007394454905915455]","[0.27, 0.0012935059781377376, 0.00598859761257076]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.44, 4.414205948474835e-09, 0.006248278334256483]","[0.31, 0.00012016164291946694, 0.0048600173558340275]"
3.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,"[0.17, 0.11119526053829192, 0.005920901946824396]","[0.15, 0.21117008625127576, 0.004314976998817539]","[0.16, 0.1548386665118475, 0.005828378540717704]","[0.36, 3.751914289152195e-06, 0.01520000151411724]","[0.18, 0.07822115797841851, 0.006373454209095493]","[0.13, 0.36818778606286096, 0.0035085740111685856]","[0.14, 0.2819416298082479, 0.004623369870580883]","[0.31, 0.00012016164291946694, 0.014121326753112708]","[0.17, 0.11119526053829192, 0.6163380011453955]","[0.14, 0.2819416298082479, 0.4449040978740689]","[0.16, 0.1548386665118475, 0.607364706994978]","[0.36, 3.751914289152195e-06, 1.5861881411551297]","[0.19, 0.05390207893129876, 0.6391887177152389]","[0.12, 0.469506448503778, 0.3220830357222685]","[0.15, 0.21117008625127576, 0.47363357195443645]","[0.3, 0.0002248739317492479, 1.446892421719574]","[0.23, 0.009878183186176536, 0.02191808062825291]","[0.19, 0.05390207893129876, 0.05466604575556609]","[0.02, 0.9999999999999999, 0.020000000000000018]","[0.97, 2.9009862944482307e-53, 0.009819999999999975]","[0.27, 0.0012935059781377376, 0.004419999999999995]","[0.17, 0.11119526053829192, 0.0509126147280159]","[0.53, 3.35710076793659e-13, 0.016420000000000008]","[0.65, 3.108079571219943e-20, 0.021170000000000033]","[0.32, 6.281176788972264e-05, 0.039028320426407546]","[0.08, 0.9084105017744525, 0.0017499999999999933]","[0.19, 0.05390207893129876, 0.0058499999999999976]","[0.31, 0.00012016164291946694, 0.018114875789221774]","[0.27, 0.0012935059781377376, 0.014918979288629675]","[0.28, 0.0007377026282063397, 2.0244300236040536]","[1.0, 2.2087606931995054e-59, 1.7167032019702906]","[1.0, 2.2087606931995054e-59, 1.1854569857960149]","[0.61, 1.1250455638865439e-17, 94.18975475206295]","[0.33, 3.211428734211389e-05, 0.019108177054858844]","[0.31, 0.00012016164291946694, 0.012883583389478068]","[0.63, 6.314161651442317e-19, 2.41406508880494]","[0.43, 1.1151678185620634e-08, 0.017577961171746447]","[0.07, 0.9684099261397212, 0.0010477969777568674]","[0.16, 0.1548386665118475, 0.003403403403403436]","[0.15, 0.21117008625127576, 0.3629842777283606]","[0.05, 0.9996892272702655, 0.0038038038038038]","[0.14, 0.2819416298082479, 0.0022845691382765475]","[0.19, 0.05390207893129876, 0.030296746436193425]","[0.13, 0.36818778606286096, 0.10203074123884268]","[0.12, 0.469506448503778, 44.61484467628386]","[0.1, 0.7020569828664881, 0.0016670625809841752]","[0.11, 0.5830090612540064, 0.0010235165722407358]","[0.1, 0.7020569828664881, 0.004227549968931722]","[0.08, 0.9084105017744525, 0.0007332750159361862]","[0.14, 0.2819416298082479, 0.003048361725787316]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.38, 8.001543644272532e-07, 0.005681048156984775]","[0.29, 0.0004117410017938115, 0.004324106431840228]"
3.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,"[0.12, 0.469506448503778, 0.00507712479367878]","[0.1, 0.7020569828664881, 0.002923584599527873]","[0.08, 0.9084105017744525, 0.003004446808056062]","[0.21, 0.024055802841094577, 0.009606495296113383]","[0.15, 0.21117008625127576, 0.0048467618727941]","[0.1, 0.7020569828664881, 0.0033009687094846664]","[0.08, 0.9084105017744525, 0.0030630293834230373]","[0.19, 0.05390207893129876, 0.008037966296133379]","[0.12, 0.469506448503778, 0.5372465401183091]","[0.1, 0.7020569828664881, 0.3144326791141162]","[0.08, 0.9084105017744525, 0.31048586623700536]","[0.21, 0.024055802841094577, 1.0024735496688353]","[0.18, 0.07822115797841851, 0.49281889142202184]","[0.13, 0.36818778606286096, 0.3432980832407059]","[0.09, 0.8154147124661313, 0.29293053317120565]","[0.18, 0.07822115797841851, 0.8234421485366904]","[0.16, 0.1548386665118475, 0.013792158479441716]","[0.15, 0.21117008625127576, 0.03613601343402581]","[0.01, 1.0, 0.010000000000000009]","[0.74, 6.722276544772013e-27, 0.007709999999999983]","[0.27, 0.0012935059781377376, 0.004199999999999991]","[0.09, 0.8154147124661313, 0.029017127757413427]","[0.42, 2.749465483696122e-08, 0.012310000000000008]","[0.42, 2.749465483696122e-08, 0.011380000000000022]","[0.11, 0.5830090612540064, 0.007140207839668777]","[0.11, 0.5830090612540064, 0.0024100000000000033]","[0.12, 0.469506448503778, 0.0029799999999999983]","[0.29, 0.0004117410017938115, 0.015491853759943277]","[0.19, 0.05390207893129876, 0.007788746202887766]","[0.14, 0.2819416298082479, 0.8253109214434564]","[1.0, 2.2087606931995054e-59, 1.9705504170518986]","[1.0, 2.2087606931995054e-59, 1.2024607909978045]","[0.99, 4.417521386399011e-57, 10.310933294917032]","[0.25, 0.0037294923618311367, 0.010483808934288068]","[0.13, 0.36818778606286096, 0.005795662079874981]","[0.46, 6.422179651064002e-10, 1.4488107347076564]","[0.19, 0.05390207893129876, 0.007533214266755621]","[0.09, 0.8154147124661313, 0.0008866425046003613]","[0.06, 0.9942356257694902, 0.0012012012012011875]","[0.09, 0.8154147124661313, 0.3159303606127021]","[0.07, 0.9684099261397212, 0.005005005005005006]","[0.14, 0.2819416298082479, 0.003226452905811622]","[0.07, 0.9684099261397212, 0.007878909424308881]","[0.09, 0.8154147124661313, 0.06629643556140502]","[0.15, 0.21117008625127576, 41.429451847801396]","[0.09, 0.8154147124661313, 0.0020301880196638]","[0.14, 0.2819416298082479, 0.0009415237186107771]","[0.12, 0.469506448503778, 0.003886579041532685]","[0.11, 0.5830090612540064, 0.0007293202141774409]","[0.11, 0.5830090612540064, 0.001839123713306306]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.21, 0.024055802841094577, 0.0026607131641113047]","[0.2, 0.03638428787491733, 0.0027032405777275906]"
3.0,0.0,0.0,28.0,1.0,0.0,1.0,0.0,"[0.15, 0.21117008625127576, 0.005513190016874553]","[0.09, 0.8154147124661313, 0.0027986215749895432]","[0.21, 0.024055802841094577, 0.007212247906329202]","[0.4, 1.5550790371345692e-07, 0.01529293040906227]","[0.17, 0.11119526053829192, 0.006163684833207828]","[0.06, 0.9942356257694902, 0.0023967619679336684]","[0.17, 0.11119526053829192, 0.006323755911246074]","[0.33, 3.211428734211389e-05, 0.013805133742208138]","[0.14, 0.2819416298082479, 0.5759274068912192]","[0.09, 0.8154147124661313, 0.29435424458281345]","[0.21, 0.024055802841094577, 0.7508594614035956]","[0.4, 1.5550790371345692e-07, 1.5958638666755358]","[0.17, 0.11119526053829192, 0.6180239089230302]","[0.06, 0.9942356257694902, 0.22962987365174872]","[0.17, 0.11119526053829192, 0.6354744452475929]","[0.32, 6.281176788972264e-05, 1.4144434051384467]","[0.16, 0.1548386665118475, 0.012463671490045274]","[0.16, 0.1548386665118475, 0.0324951232404714]","[0.01, 1.0, 0.010000000000000009]","[0.76, 1.4186622578252622e-28, 0.007529999999999985]","[0.23, 0.009878183186176536, 0.003959999999999993]","[0.13, 0.36818778606286096, 0.023743017787808768]","[0.44, 4.414205948474835e-09, 0.013410000000000002]","[0.46, 6.422179651064002e-10, 0.013280000000000021]","[0.17, 0.11119526053829192, 0.012194616365237939]","[0.12, 0.469506448503778, 0.00254]","[0.19, 0.05390207893129876, 0.0043599999999999915]","[0.34, 1.605714367105695e-05, 0.02076229370281864]","[0.22, 0.015577131622877688, 0.009724381247866485]","[0.16, 0.1548386665118475, 1.2482820353035016]","[0.25, 0.0037294923618311367, 0.035360532646990656]","[1.0, 2.2087606931995054e-59, 0.8007695058841905]","[1.0, 2.2087606931995054e-59, 0.46099867875792355]","[0.28, 0.0007377026282063397, 0.012272629601747465]","[0.18, 0.07822115797841851, 0.007907541637323375]","[0.51, 3.319419024623016e-12, 1.4394901303843632]","[0.25, 0.0037294923618311367, 0.010728010349944292]","[0.11, 0.5830090612540064, 0.00207348188831071]","[0.01, 1.0, 0.0002002002002001981]","[0.1, 0.7020569828664881, 0.1999486562573436]","[0.08, 0.9084105017744525, 0.004604604604604604]","[0.08, 0.9084105017744525, 0.0016833667334669373]","[0.1, 0.7020569828664881, 0.008997507671449263]","[0.1, 0.7020569828664881, 0.07748889933467276]","[0.12, 0.469506448503778, 43.650499608259686]","[0.07, 0.9684099261397212, 0.0016608297779380978]","[0.09, 0.8154147124661313, 0.0009669646730809345]","[0.16, 0.1548386665118475, 0.0077692596719488045]","[0.07, 0.9684099261397212, 0.0005888149911964797]","[0.15, 0.21117008625127576, 0.004207825801576945]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.29, 0.0004117410017938115, 0.004159323869916571]","[0.23, 0.009878183186176536, 0.003173357975411399]"
3.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,"[0.14, 0.2819416298082479, 0.005521830133970876]","[0.08, 0.9084105017744525, 0.0036363031790622733]","[0.2, 0.03638428787491733, 0.010117046762451412]","[0.49, 2.948425133635738e-11, 0.019835194248389018]","[0.15, 0.21117008625127576, 0.00658796881062752]","[0.06, 0.9942356257694902, 0.0032065656533985156]","[0.18, 0.07822115797841851, 0.0072353729525566485]","[0.46, 6.422179651064002e-10, 0.018760589499196224]","[0.15, 0.21117008625127576, 0.5786451460847754]","[0.08, 0.9084105017744525, 0.38407646826168235]","[0.2, 0.03638428787491733, 1.056290102492253]","[0.49, 2.948425133635738e-11, 2.069376351911224]","[0.18, 0.07822115797841851, 0.674911468420012]","[0.07, 0.9684099261397212, 0.3367267469299202]","[0.18, 0.07822115797841851, 0.748825015748479]","[0.45, 1.7047967801006258e-09, 1.9199487239959838]","[0.16, 0.1548386665118475, 0.015525656659062482]","[0.23, 0.009878183186176536, 0.06350636353594366]","[0.01, 1.0, 0.010000000000000009]","[0.12, 0.469506448503778, 0.0016199999999999982]","[0.36, 3.751914289152195e-06, 0.006839999999999992]","[0.38, 8.001543644272532e-07, 0.15278892581585757]","[0.78, 2.485563277850393e-30, 0.026470000000000028]","[0.62, 2.7084430241713094e-18, 0.01915999999999999]","[0.29, 0.0004117410017938115, 0.032792004471456436]","[0.21, 0.024055802841094577, 0.007460000000000004]","[0.45, 1.7047967801006258e-09, 0.015449999999999997]","[0.44, 4.414205948474835e-09, 0.03236384603819249]","[0.33, 3.211428734211389e-05, 0.016692666955341072]","[0.1, 0.7020569828664881, 0.4477921669377918]","[0.54, 1.0245697148897385e-13, 0.1016566471782131]","[1.0, 2.2087606931995054e-59, 1.5309115582543718]","[1.0, 2.2087606931995054e-59, 0.9200549124115065]","[0.52, 1.070075869779788e-12, 0.024551669302844213]","[0.22, 0.015577131622877688, 0.012311912211013614]","[0.73, 4.3321337732975196e-26, 0.9216479532193473]","[0.25, 0.0037294923618311367, 0.013165138447073914]","[0.25, 0.0037294923618311367, 0.0034926416945316365]","[0.01, 1.0, 0.00040040040040040064]","[0.11, 0.5830090612540064, 0.39678964291810004]","[0.13, 0.36818778606286096, 0.0076076076076076055]","[0.11, 0.5830090612540064, 0.002304609218436875]","[0.1, 0.7020569828664881, 0.01238073821253427]","[0.15, 0.21117008625127576, 0.14499331539653465]","[0.11, 0.5830090612540064, 45.0537736531345]","[0.12, 0.469506448503778, 0.0018267397930101872]","[0.13, 0.36818778606286096, 0.0011933186300688947]","[0.15, 0.21117008625127576, 0.005123858552722267]","[0.16, 0.1548386665118475, 0.0011258013628675824]","[0.26, 0.002219935934558366, 0.005302602738933997]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.33, 3.211428734211389e-05, 0.004574381435578521]","[0.19, 0.05390207893129876, 0.0038125972659980483]"
3.0,0.0,0.0,25.0,1.0,0.0,1.0,0.0,"[0.12, 0.469506448503778, 0.00353035482151924]","[0.13, 0.36818778606286096, 0.005190916140888275]","[0.3, 0.0002248739317492479, 0.01642570699700032]","[0.57, 2.458151170682656e-15, 0.024447931592862078]","[0.17, 0.11119526053829192, 0.004832443832624438]","[0.15, 0.21117008625127576, 0.005886607793504284]","[0.22, 0.015577131622877688, 0.012759955853165212]","[0.51, 3.319419024623016e-12, 0.02363790191408155]","[0.11, 0.5830090612540064, 0.36683478452587837]","[0.14, 0.2819416298082479, 0.5462191539548638]","[0.3, 0.0002248739317492479, 1.7130317807173405]","[0.57, 2.458151170682656e-15, 2.5510669985342256]","[0.17, 0.11119526053829192, 0.47473015552984765]","[0.14, 0.2819416298082479, 0.6142866378483733]","[0.22, 0.015577131622877688, 1.3085891814682573]","[0.5, 1.0024645454361508e-11, 2.4198470172493978]","[0.19, 0.05390207893129876, 0.021788480079932143]","[0.2, 0.03638428787491733, 0.06581557870478769]","[0.02, 0.9999999999999999, 0.019999999999999907]","[0.31, 0.00012016164291946694, 0.0031499999999999974]","[0.33, 3.211428734211389e-05, 0.0066999999999999985]","[0.48, 8.448372017533173e-11, 0.19000410939773177]","[0.88, 1.349043370936356e-40, 0.03445000000000002]","[0.76, 1.4186622578252622e-28, 0.023819999999999987]","[0.43, 1.1151678185620634e-08, 0.053113133252030834]","[0.22, 0.015577131622877688, 0.007159999999999991]","[0.52, 1.070075869779788e-12, 0.017979999999999993]","[0.52, 1.070075869779788e-12, 0.04432271637488634]","[0.4, 1.5550790371345692e-07, 0.018245574752220432]","[0.14, 0.2819416298082479, 1.1008004248662508]","[1.0, 2.2087606931995054e-59, 0.3534288635870195]","[1.0, 2.2087606931995054e-59, 1.8652662969187677]","[1.0, 2.2087606931995054e-59, 1.2696520891244025]","[0.57, 2.458151170682656e-15, 0.026973950947035315]","[0.21, 0.024055802841094577, 0.008716242944583338]","[0.85, 3.231287980676471e-37, 1.1000567754898936]","[0.31, 0.00012016164291946694, 0.011291737620712915]","[0.17, 0.11119526053829192, 0.0026305969552100033]","[0.03, 0.9999999999962054, 0.0008008008008007964]","[0.15, 0.21117008625127576, 0.4880842262258005]","[0.19, 0.05390207893129876, 0.008408408408408403]","[0.1, 0.7020569828664881, 0.0018236472945891832]","[0.07, 0.9684099261397212, 0.009094359260354602]","[0.13, 0.36818778606286096, 0.0867981121823117]","[0.09, 0.8154147124661313, 44.52090105576728]","[0.17, 0.11119526053829192, 0.0023122435111205273]","[0.07, 0.9684099261397212, 0.0008773325566274672]","[0.14, 0.2819416298082479, 0.004168755529121181]","[0.09, 0.8154147124661313, 0.0006187190897325052]","[0.32, 6.281176788972264e-05, 0.005011323474925895]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.26, 0.002219935934558366, 0.0039294422332728975]","[0.22, 0.015577131622877688, 0.004030249638888826]"
3.0,0.0,0.0,29.0,1.0,0.0,1.0,0.0,"[0.15, 0.21117008625127576, 0.004585295486161906]","[0.11, 0.5830090612540064, 0.0035879798163283355]","[0.16, 0.1548386665118475, 0.007381864350473892]","[0.36, 3.751914289152195e-06, 0.016339836255545248]","[0.19, 0.05390207893129876, 0.0063227166500589675]","[0.09, 0.8154147124661313, 0.0035226500485282626]","[0.15, 0.21117008625127576, 0.006464113656921915]","[0.35, 7.850159128072286e-06, 0.01620315667218852]","[0.15, 0.21117008625127576, 0.477932581128318]","[0.11, 0.5830090612540064, 0.3691702920178811]","[0.17, 0.11119526053829192, 0.7682308014868908]","[0.36, 3.751914289152195e-06, 1.7049951006247455]","[0.2, 0.03638428787491733, 0.6277155247841497]","[0.09, 0.8154147124661313, 0.36490884986815075]","[0.15, 0.21117008625127576, 0.6613055624654331]","[0.35, 7.850159128072286e-06, 1.6597275258155713]","[0.17, 0.11119526053829192, 0.014225663780051166]","[0.15, 0.21117008625127576, 0.03525835593350039]","[0.01, 1.0, 0.010000000000000009]","[0.89, 8.565354736103848e-42, 0.008889999999999983]","[0.27, 0.0012935059781377376, 0.003790000000000003]","[0.19, 0.05390207893129876, 0.06248851617350828]","[0.5, 1.0024645454361508e-11, 0.014820000000000005]","[0.57, 2.458151170682656e-15, 0.01664000000000003]","[0.2, 0.03638428787491733, 0.021613876306741404]","[0.11, 0.5830090612540064, 0.00211]","[0.24, 0.0061340334218580265, 0.0074099999999999895]","[0.35, 7.850159128072286e-06, 0.021119614621250678]","[0.31, 0.00012016164291946694, 0.0134374782537626]","[0.16, 0.1548386665118475, 1.2433432707525651]","[0.17, 0.11119526053829192, 0.02511258148450913]","[0.99, 4.417521386399011e-57, 0.3854836184300312]","[0.99, 4.417521386399011e-57, 0.22481942147794126]","[0.42, 2.749465483696122e-08, 0.016926437107337752]","[0.25, 0.0037294923618311367, 0.01023618309073708]","[0.49, 2.948425133635738e-11, 5.852697229379914]","[0.29, 0.0004117410017938115, 0.012954957620028497]","[0.06, 0.9942356257694902, 0.0008782820608989074]","[0.07, 0.9684099261397212, 0.0016016016016016134]","[0.1, 0.7020569828664881, 0.32313681990258936]","[0.03, 0.9999999999962054, 0.003203203203203203]","[0.09, 0.8154147124661313, 0.0013827655310621307]","[0.11, 0.5830090612540064, 0.014255211423589258]","[0.16, 0.1548386665118475, 0.09134406986411503]","[0.08, 0.9084105017744525, 43.21511966119746]","[0.08, 0.9084105017744525, 0.0014111285842346027]","[0.1, 0.7020569828664881, 0.0006583358653463777]","[0.1, 0.7020569828664881, 0.004337836210769311]","[0.07, 0.9684099261397212, 0.0005670481145211149]","[0.22, 0.015577131622877688, 0.004978264411447846]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]","[0.31, 0.00012016164291946694, 0.005064027398612916]","[0.31, 0.00012016164291946694, 0.003887228107267007]"
